shift_date,section,product,planned_units,cycle_time_seconds,shift_type,shift_start,shift_end
2022-12-07,Montage B,B,723,100,Früh,06:00,14:00
2022-12-08,Montage A,A,829,120,Spät,14:00,22:00
2022-12-08,Montage C,C,161,110,Spät,14:00,22:00
2022-12-08,Vorfertigung,Alle,1630,10,Früh,06:00,14:00
2022-12-08,Montage B,B,780,100,Spät,14:00,22:00
2022-12-09,Vorfertigung,Alle,1640,10,Früh,06:00,14:00
2022-12-09,Montage B,B,23,100,Nacht,22:00,06:00
2022-12-09,Montage C,C,545,110,Spät,14:00,22:00
2022-12-09,Montage A,A,1062,120,Spät,14:00,22:00
2022-12-10,Vorfertigung,Alle,1780,10,Früh,06:00,14:00
2022-12-10,Montage B,B,448,100,Spät,14:00,22:00
2022-12-10,Montage C,C,279,110,Spät,14:00,22:00
2022-12-10,Montage A,A,913,120,Nacht,22:00,06:00
2022-12-11,Montage C,C,793,110,Spät,14:00,22:00
2022-12-11,Vorfertigung,Alle,1450,10,Nacht,22:00,06:00
2022-12-11,Montage B,B,255,100,Früh,06:00,14:00
2022-12-11,Montage A,A,732,120,Spät,14:00,22:00
2022-12-12,Montage C,C,920,110,Nacht,22:00,06:00
2022-12-12,Vorfertigung,Alle,1460,10,Früh,06:00,14:00
2022-12-12,Montage B,B,450,100,Spät,14:00,22:00
2022-12-12,Montage A,A,80,120,Früh,06:00,14:00
2022-12-13,Vorfertigung,Alle,1600,10,Spät,14:00,22:00
2022-12-13,Montage B,B,191,100,Früh,06:00,14:00
2022-12-13,Montage A,A,779,120,Früh,06:00,14:00
2022-12-13,Montage C,C,490,110,Nacht,22:00,06:00
2022-12-14,Montage B,B,451,100,Früh,06:00,14:00
2022-12-14,Vorfertigung,Alle,1710,10,Spät,14:00,22:00
2022-12-14,Montage C,C,125,110,Spät,14:00,22:00
2022-12-14,Montage A,A,1024,120,Nacht,22:00,06:00
2022-12-15,Montage A,A,20,120,Spät,14:00,22:00
2022-12-15,Montage C,C,18,110,Spät,14:00,22:00
2022-12-15,Montage B,B,1672,100,Spät,14:00,22:00
2022-12-15,Vorfertigung,Alle,1820,10,Früh,06:00,14:00
2022-12-16,Vorfertigung,Alle,2050,10,Früh,06:00,14:00
2022-12-16,Montage C,C,905,110,Spät,14:00,22:00
2022-12-16,Montage B,B,243,100,Nacht,22:00,06:00
2022-12-16,Montage A,A,672,120,Früh,06:00,14:00
2022-12-17,Montage C,C,108,110,Nacht,22:00,06:00
2022-12-17,Montage A,A,400,120,Spät,14:00,22:00
2022-12-17,Vorfertigung,Alle,1930,10,Spät,14:00,22:00
2022-12-17,Montage B,B,1542,100,Früh,06:00,14:00
2022-12-18,Montage B,B,378,100,Spät,14:00,22:00
2022-12-18,Montage C,C,481,110,Früh,06:00,14:00
2022-12-18,Montage A,A,1071,120,Spät,14:00,22:00
2022-12-18,Vorfertigung,Alle,1730,10,Spät,14:00,22:00
2022-12-19,Vorfertigung,Alle,1760,10,Früh,06:00,14:00
2022-12-19,Montage B,B,497,100,Früh,06:00,14:00
2022-12-19,Montage A,A,238,120,Früh,06:00,14:00
2022-12-19,Montage C,C,995,110,Spät,14:00,22:00
2022-12-20,Vorfertigung,Alle,1570,10,Spät,14:00,22:00
2022-12-20,Montage B,B,373,100,Nacht,22:00,06:00
2022-12-20,Montage C,C,378,110,Früh,06:00,14:00
2022-12-20,Montage A,A,1009,120,Spät,14:00,22:00
2022-12-21,Montage C,C,106,110,Spät,14:00,22:00
2022-12-21,Vorfertigung,Alle,1770,10,Früh,06:00,14:00
2022-12-21,Montage A,A,1216,120,Nacht,22:00,06:00
2022-12-21,Montage B,B,248,100,Früh,06:00,14:00
2022-12-22,Montage B,B,531,100,Nacht,22:00,06:00
2022-12-22,Montage C,C,551,110,Spät,14:00,22:00
2022-12-22,Vorfertigung,Alle,1720,10,Nacht,22:00,06:00
2022-12-22,Montage A,A,688,120,Spät,14:00,22:00
2022-12-23,Montage C,C,95,110,Früh,06:00,14:00
2022-12-23,Montage A,A,1399,120,Früh,06:00,14:00
2022-12-23,Montage B,B,226,100,Früh,06:00,14:00
2022-12-23,Vorfertigung,Alle,1850,10,Nacht,22:00,06:00
2022-12-24,Vorfertigung,Alle,1620,10,Spät,14:00,22:00
2022-12-24,Montage A,A,1495,120,Früh,06:00,14:00
2022-12-24,Montage C,C,165,110,Früh,06:00,14:00
2022-12-24,Montage B,B,190,100,Spät,14:00,22:00
2022-12-25,Montage C,C,1108,110,Früh,06:00,14:00
2022-12-25,Montage B,B,91,100,Spät,14:00,22:00
2022-12-25,Vorfertigung,Alle,1890,10,Spät,14:00,22:00
2022-12-25,Montage A,A,421,120,Spät,14:00,22:00
2022-12-26,Montage B,B,81,100,Spät,14:00,22:00
2022-12-26,Vorfertigung,Alle,2100,10,Spät,14:00,22:00
2022-12-26,Montage A,A,1340,120,Nacht,22:00,06:00
2022-12-26,Montage C,C,469,110,Früh,06:00,14:00
2022-12-27,Montage A,A,787,120,Nacht,22:00,06:00
2022-12-27,Montage C,C,235,110,Früh,06:00,14:00
2022-12-27,Montage B,B,1078,100,Nacht,22:00,06:00
2022-12-27,Vorfertigung,Alle,1770,10,Spät,14:00,22:00
2022-12-28,Montage C,C,1428,110,Früh,06:00,14:00
2022-12-28,Vorfertigung,Alle,1880,10,Früh,06:00,14:00
2022-12-28,Montage B,B,55,100,Nacht,22:00,06:00
2022-12-28,Montage A,A,287,120,Nacht,22:00,06:00
2022-12-29,Vorfertigung,Alle,1940,10,Früh,06:00,14:00
2022-12-29,Montage C,C,473,110,Nacht,22:00,06:00
2022-12-29,Montage B,B,1289,100,Nacht,22:00,06:00
2022-12-29,Montage A,A,118,120,Nacht,22:00,06:00
2022-12-30,Montage B,B,728,100,Spät,14:00,22:00
2022-12-30,Montage C,C,265,110,Spät,14:00,22:00
2022-12-30,Vorfertigung,Alle,1730,10,Nacht,22:00,06:00
2022-12-30,Montage A,A,947,120,Nacht,22:00,06:00
2022-12-31,Montage B,B,663,100,Spät,14:00,22:00
2022-12-31,Montage A,A,518,120,Spät,14:00,22:00
2022-12-31,Montage C,C,549,110,Früh,06:00,14:00
2022-12-31,Vorfertigung,Alle,1860,10,Früh,06:00,14:00
2023-01-01,Montage A,A,1405,120,Spät,14:00,22:00
2023-01-01,Montage B,B,400,100,Nacht,22:00,06:00
2023-01-01,Montage C,C,55,110,Nacht,22:00,06:00
2023-01-01,Vorfertigung,Alle,1820,10,Nacht,22:00,06:00
2023-01-02,Montage C,C,579,110,Nacht,22:00,06:00
2023-01-02,Montage B,B,474,100,Früh,06:00,14:00
2023-01-02,Montage A,A,767,120,Spät,14:00,22:00
2023-01-02,Vorfertigung,Alle,1840,10,Nacht,22:00,06:00
2023-01-03,Montage B,B,59,100,Früh,06:00,14:00
2023-01-03,Vorfertigung,Alle,1670,10,Nacht,22:00,06:00
2023-01-03,Montage C,C,155,110,Spät,14:00,22:00
2023-01-03,Montage A,A,1626,120,Früh,06:00,14:00
2023-01-04,Vorfertigung,Alle,1830,10,Spät,14:00,22:00
2023-01-04,Montage B,B,716,100,Spät,14:00,22:00
2023-01-04,Montage C,C,100,110,Früh,06:00,14:00
2023-01-04,Montage A,A,854,120,Früh,06:00,14:00
2023-01-05,Montage A,A,1408,120,Früh,06:00,14:00
2023-01-05,Montage B,B,211,100,Früh,06:00,14:00
2023-01-05,Vorfertigung,Alle,1930,10,Früh,06:00,14:00
2023-01-05,Montage C,C,211,110,Früh,06:00,14:00
2023-01-06,Montage C,C,660,110,Früh,06:00,14:00
2023-01-06,Montage B,B,684,100,Nacht,22:00,06:00
2023-01-06,Vorfertigung,Alle,2120,10,Spät,14:00,22:00
2023-01-06,Montage A,A,586,120,Früh,06:00,14:00
2023-01-07,Montage A,A,82,120,Nacht,22:00,06:00
2023-01-07,Vorfertigung,Alle,2030,10,Nacht,22:00,06:00
2023-01-07,Montage B,B,1777,100,Nacht,22:00,06:00
2023-01-07,Montage C,C,261,110,Spät,14:00,22:00
2023-01-08,Montage C,C,1160,110,Früh,06:00,14:00
2023-01-08,Montage A,A,52,120,Nacht,22:00,06:00
2023-01-08,Vorfertigung,Alle,2270,10,Spät,14:00,22:00
2023-01-08,Montage B,B,818,100,Spät,14:00,22:00
2023-01-09,Montage A,A,956,120,Spät,14:00,22:00
2023-01-09,Montage C,C,514,110,Nacht,22:00,06:00
2023-01-09,Vorfertigung,Alle,1690,10,Früh,06:00,14:00
2023-01-09,Montage B,B,800,100,Nacht,22:00,06:00
2023-01-10,Vorfertigung,Alle,2020,10,Nacht,22:00,06:00
2023-01-10,Montage A,A,955,120,Früh,06:00,14:00
2023-01-10,Montage C,C,626,110,Früh,06:00,14:00
2023-01-10,Montage B,B,109,100,Früh,06:00,14:00
2023-01-11,Montage C,C,1265,110,Spät,14:00,22:00
2023-01-11,Montage A,A,459,120,Früh,06:00,14:00
2023-01-11,Montage B,B,296,100,Nacht,22:00,06:00
2023-01-11,Vorfertigung,Alle,1890,10,Früh,06:00,14:00
2023-01-12,Montage A,A,1271,120,Nacht,22:00,06:00
2023-01-12,Montage C,C,462,110,Spät,14:00,22:00
2023-01-12,Montage B,B,157,100,Nacht,22:00,06:00
2023-01-12,Vorfertigung,Alle,2290,10,Nacht,22:00,06:00
2023-01-13,Vorfertigung,Alle,1700,10,Früh,06:00,14:00
2023-01-13,Montage A,A,840,120,Früh,06:00,14:00
2023-01-13,Montage B,B,58,100,Nacht,22:00,06:00
2023-01-13,Montage C,C,1392,110,Früh,06:00,14:00
2023-01-14,Montage C,C,682,110,Spät,14:00,22:00
2023-01-14,Vorfertigung,Alle,1690,10,Spät,14:00,22:00
2023-01-14,Montage A,A,520,120,Früh,06:00,14:00
2023-01-14,Montage B,B,498,100,Spät,14:00,22:00
2023-01-15,Montage A,A,891,120,Früh,06:00,14:00
2023-01-15,Vorfertigung,Alle,1740,10,Nacht,22:00,06:00
2023-01-15,Montage C,C,580,110,Nacht,22:00,06:00
2023-01-15,Montage B,B,219,100,Spät,14:00,22:00
2023-01-16,Vorfertigung,Alle,1440,10,Früh,06:00,14:00
2023-01-16,Montage C,C,1128,110,Früh,06:00,14:00
2023-01-16,Montage A,A,446,120,Spät,14:00,22:00
2023-01-16,Montage B,B,166,100,Nacht,22:00,06:00
2023-01-17,Montage A,A,503,120,Spät,14:00,22:00
2023-01-17,Montage B,B,338,100,Nacht,22:00,06:00
2023-01-17,Vorfertigung,Alle,1770,10,Früh,06:00,14:00
2023-01-17,Montage C,C,599,110,Nacht,22:00,06:00
2023-01-18,Montage B,B,431,100,Spät,14:00,22:00
2023-01-18,Montage A,A,705,120,Früh,06:00,14:00
2023-01-18,Montage C,C,634,110,Spät,14:00,22:00
2023-01-18,Vorfertigung,Alle,1720,10,Spät,14:00,22:00
2023-01-19,Montage B,B,594,100,Nacht,22:00,06:00
2023-01-19,Montage C,C,503,110,Spät,14:00,22:00
2023-01-19,Vorfertigung,Alle,1910,10,Nacht,22:00,06:00
2023-01-19,Montage A,A,623,120,Früh,06:00,14:00
2023-01-20,Montage B,B,89,100,Nacht,22:00,06:00
2023-01-20,Montage C,C,1099,110,Früh,06:00,14:00
2023-01-20,Vorfertigung,Alle,1950,10,Nacht,22:00,06:00
2023-01-20,Montage A,A,722,120,Spät,14:00,22:00
2023-01-21,Montage B,B,15,100,Nacht,22:00,06:00
2023-01-21,Montage A,A,1046,120,Nacht,22:00,06:00
2023-01-21,Vorfertigung,Alle,2260,10,Früh,06:00,14:00
2023-01-21,Montage C,C,889,110,Spät,14:00,22:00
2023-01-22,Montage A,A,163,120,Nacht,22:00,06:00
2023-01-22,Vorfertigung,Alle,2080,10,Spät,14:00,22:00
2023-01-22,Montage B,B,484,100,Nacht,22:00,06:00
2023-01-22,Montage C,C,1613,110,Nacht,22:00,06:00
2023-01-23,Montage A,A,100,120,Spät,14:00,22:00
2023-01-23,Vorfertigung,Alle,1780,10,Nacht,22:00,06:00
2023-01-23,Montage C,C,1013,110,Spät,14:00,22:00
2023-01-23,Montage B,B,967,100,Nacht,22:00,06:00
2023-01-24,Montage A,A,1197,120,Früh,06:00,14:00
2023-01-24,Montage C,C,572,110,Spät,14:00,22:00
2023-01-24,Vorfertigung,Alle,1720,10,Nacht,22:00,06:00
2023-01-24,Montage B,B,11,100,Nacht,22:00,06:00
2023-01-25,Vorfertigung,Alle,2000,10,Früh,06:00,14:00
2023-01-25,Montage B,B,1152,100,Spät,14:00,22:00
2023-01-25,Montage A,A,278,120,Nacht,22:00,06:00
2023-01-25,Montage C,C,290,110,Früh,06:00,14:00
2023-01-26,Montage B,B,965,100,Nacht,22:00,06:00
2023-01-26,Montage C,C,746,110,Spät,14:00,22:00
2023-01-26,Vorfertigung,Alle,1640,10,Nacht,22:00,06:00
2023-01-26,Montage A,A,289,120,Nacht,22:00,06:00
2023-01-27,Montage B,B,61,100,Nacht,22:00,06:00
2023-01-27,Montage C,C,768,110,Nacht,22:00,06:00
2023-01-27,Vorfertigung,Alle,2270,10,Früh,06:00,14:00
2023-01-27,Montage A,A,811,120,Früh,06:00,14:00
2023-01-28,Montage B,B,1665,100,Spät,14:00,22:00
2023-01-28,Montage C,C,211,110,Früh,06:00,14:00
2023-01-28,Montage A,A,394,120,Früh,06:00,14:00
2023-01-28,Vorfertigung,Alle,2150,10,Spät,14:00,22:00
2023-01-29,Montage C,C,61,110,Früh,06:00,14:00
2023-01-29,Vorfertigung,Alle,1820,10,Früh,06:00,14:00
2023-01-29,Montage A,A,567,120,Spät,14:00,22:00
2023-01-29,Montage B,B,1522,100,Spät,14:00,22:00
2023-01-30,Vorfertigung,Alle,1580,10,Spät,14:00,22:00
2023-01-30,Montage B,B,529,100,Nacht,22:00,06:00
2023-01-30,Montage C,C,32,110,Nacht,22:00,06:00
2023-01-30,Montage A,A,1259,120,Spät,14:00,22:00
2023-01-31,Montage A,A,341,120,Spät,14:00,22:00
2023-01-31,Montage B,B,1173,100,Spät,14:00,22:00
2023-01-31,Montage C,C,66,110,Nacht,22:00,06:00
2023-01-31,Vorfertigung,Alle,2190,10,Nacht,22:00,06:00
2023-02-01,Montage C,C,937,110,Früh,06:00,14:00
2023-02-01,Montage B,B,410,100,Früh,06:00,14:00
2023-02-01,Vorfertigung,Alle,1900,10,Spät,14:00,22:00
2023-02-01,Montage A,A,843,120,Nacht,22:00,06:00
2023-02-02,Vorfertigung,Alle,2180,10,Nacht,22:00,06:00
2023-02-02,Montage C,C,1204,110,Nacht,22:00,06:00
2023-02-02,Montage A,A,15,120,Spät,14:00,22:00
2023-02-02,Montage B,B,681,100,Früh,06:00,14:00
2023-02-03,Montage A,A,1514,120,Spät,14:00,22:00
2023-02-03,Vorfertigung,Alle,1610,10,Früh,06:00,14:00
2023-02-03,Montage C,C,61,110,Früh,06:00,14:00
2023-02-03,Montage B,B,605,100,Spät,14:00,22:00
2023-02-04,Montage C,C,25,110,Früh,06:00,14:00
2023-02-04,Montage A,A,1558,120,Früh,06:00,14:00
2023-02-04,Vorfertigung,Alle,1820,10,Nacht,22:00,06:00
2023-02-04,Montage B,B,27,100,Früh,06:00,14:00
2023-02-05,Montage B,B,482,100,Spät,14:00,22:00
2023-02-05,Montage C,C,1057,110,Spät,14:00,22:00
2023-02-05,Montage A,A,281,120,Früh,06:00,14:00
2023-02-05,Vorfertigung,Alle,1940,10,Nacht,22:00,06:00
2023-02-06,Montage B,B,556,100,Nacht,22:00,06:00
2023-02-06,Montage C,C,301,110,Früh,06:00,14:00
2023-02-06,Montage A,A,1083,120,Früh,06:00,14:00
2023-02-06,Vorfertigung,Alle,1950,10,Spät,14:00,22:00
2023-02-07,Vorfertigung,Alle,1860,10,Früh,06:00,14:00
2023-02-07,Montage B,B,155,100,Nacht,22:00,06:00
2023-02-07,Montage C,C,167,110,Früh,06:00,14:00
2023-02-07,Montage A,A,1628,120,Spät,14:00,22:00
2023-02-08,Montage C,C,747,110,Spät,14:00,22:00
2023-02-08,Montage A,A,113,120,Spät,14:00,22:00
2023-02-08,Vorfertigung,Alle,2080,10,Spät,14:00,22:00
2023-02-08,Montage B,B,1000,100,Spät,14:00,22:00
2023-02-09,Montage C,C,1607,110,Früh,06:00,14:00
2023-02-09,Vorfertigung,Alle,1740,10,Früh,06:00,14:00
2023-02-09,Montage A,A,352,120,Früh,06:00,14:00
2023-02-09,Montage B,B,121,100,Früh,06:00,14:00
2023-02-10,Montage C,C,1193,110,Spät,14:00,22:00
2023-02-10,Montage A,A,421,120,Nacht,22:00,06:00
2023-02-10,Montage B,B,126,100,Früh,06:00,14:00
2023-02-10,Vorfertigung,Alle,1930,10,Nacht,22:00,06:00
2023-02-11,Montage A,A,88,120,Früh,06:00,14:00
2023-02-11,Montage B,B,303,100,Früh,06:00,14:00
2023-02-11,Vorfertigung,Alle,1990,10,Nacht,22:00,06:00
2023-02-11,Montage C,C,1539,110,Spät,14:00,22:00
2023-02-12,Montage C,C,488,110,Früh,06:00,14:00
2023-02-12,Montage A,A,523,120,Früh,06:00,14:00
2023-02-12,Montage B,B,979,100,Früh,06:00,14:00
2023-02-12,Vorfertigung,Alle,2070,10,Nacht,22:00,06:00
2023-02-13,Montage A,A,133,120,Spät,14:00,22:00
2023-02-13,Montage C,C,219,110,Nacht,22:00,06:00
2023-02-13,Vorfertigung,Alle,2110,10,Nacht,22:00,06:00
2023-02-13,Montage B,B,1718,100,Spät,14:00,22:00
2023-02-14,Montage B,B,201,100,Nacht,22:00,06:00
2023-02-14,Montage A,A,1725,120,Spät,14:00,22:00
2023-02-14,Montage C,C,184,110,Früh,06:00,14:00
2023-02-14,Vorfertigung,Alle,1750,10,Spät,14:00,22:00
2023-02-15,Montage C,C,520,110,Früh,06:00,14:00
2023-02-15,Montage A,A,36,120,Nacht,22:00,06:00
2023-02-15,Montage B,B,1194,100,Nacht,22:00,06:00
2023-02-15,Vorfertigung,Alle,1670,10,Früh,06:00,14:00
2023-02-16,Montage A,A,548,120,Nacht,22:00,06:00
2023-02-16,Montage C,C,946,110,Spät,14:00,22:00
2023-02-16,Vorfertigung,Alle,2230,10,Früh,06:00,14:00
2023-02-16,Montage B,B,176,100,Nacht,22:00,06:00
2023-02-17,Vorfertigung,Alle,2050,10,Früh,06:00,14:00
2023-02-17,Montage C,C,895,110,Spät,14:00,22:00
2023-02-17,Montage B,B,1212,100,Spät,14:00,22:00
2023-02-17,Montage A,A,123,120,Nacht,22:00,06:00
2023-02-18,Vorfertigung,Alle,1840,10,Spät,14:00,22:00
2023-02-18,Montage C,C,615,110,Früh,06:00,14:00
2023-02-18,Montage B,B,801,100,Spät,14:00,22:00
2023-02-18,Montage A,A,634,120,Früh,06:00,14:00
2023-02-19,Montage C,C,53,110,Früh,06:00,14:00
2023-02-19,Montage A,A,1563,120,Spät,14:00,22:00
2023-02-19,Montage B,B,224,100,Nacht,22:00,06:00
2023-02-19,Vorfertigung,Alle,2300,10,Spät,14:00,22:00
2023-02-20,Montage C,C,720,110,Früh,06:00,14:00
2023-02-20,Montage B,B,433,100,Früh,06:00,14:00
2023-02-20,Montage A,A,1147,120,Spät,14:00,22:00
2023-02-20,Vorfertigung,Alle,2020,10,Nacht,22:00,06:00
2023-02-21,Montage B,B,275,100,Nacht,22:00,06:00
2023-02-21,Montage C,C,295,110,Früh,06:00,14:00
2023-02-21,Vorfertigung,Alle,2230,10,Früh,06:00,14:00
2023-02-21,Montage A,A,1450,120,Nacht,22:00,06:00
2023-02-22,Montage C,C,257,110,Spät,14:00,22:00
2023-02-22,Montage B,B,646,100,Früh,06:00,14:00
2023-02-22,Vorfertigung,Alle,2010,10,Früh,06:00,14:00
2023-02-22,Montage A,A,1327,120,Nacht,22:00,06:00
2023-02-23,Montage C,C,1086,110,Spät,14:00,22:00
2023-02-23,Montage B,B,83,100,Nacht,22:00,06:00
2023-02-23,Vorfertigung,Alle,2420,10,Spät,14:00,22:00
2023-02-23,Montage A,A,841,120,Spät,14:00,22:00
2023-02-24,Montage C,C,394,110,Spät,14:00,22:00
2023-02-24,Montage B,B,1694,100,Früh,06:00,14:00
2023-02-24,Montage A,A,332,120,Nacht,22:00,06:00
2023-02-24,Vorfertigung,Alle,2360,10,Nacht,22:00,06:00
2023-02-25,Montage C,C,256,110,Spät,14:00,22:00
2023-02-25,Montage B,B,40,100,Früh,06:00,14:00
2023-02-25,Vorfertigung,Alle,1960,10,Früh,06:00,14:00
2023-02-25,Montage A,A,2064,120,Nacht,22:00,06:00
2023-02-26,Vorfertigung,Alle,2210,10,Früh,06:00,14:00
2023-02-26,Montage A,A,472,120,Früh,06:00,14:00
2023-02-26,Montage C,C,868,110,Spät,14:00,22:00
2023-02-26,Montage B,B,620,100,Früh,06:00,14:00
2023-02-27,Montage B,B,750,100,Spät,14:00,22:00
2023-02-27,Montage A,A,218,120,Nacht,22:00,06:00
2023-02-27,Montage C,C,1242,110,Früh,06:00,14:00
2023-02-27,Vorfertigung,Alle,2150,10,Nacht,22:00,06:00
2023-02-28,Montage B,B,39,100,Nacht,22:00,06:00
2023-02-28,Montage A,A,1474,120,Früh,06:00,14:00
2023-02-28,Montage C,C,637,110,Früh,06:00,14:00
2023-02-28,Vorfertigung,Alle,2300,10,Nacht,22:00,06:00
2023-03-01,Montage B,B,135,100,Früh,06:00,14:00
2023-03-01,Montage A,A,55,120,Spät,14:00,22:00
2023-03-01,Vorfertigung,Alle,1830,10,Spät,14:00,22:00
2023-03-01,Montage C,C,2110,110,Früh,06:00,14:00
2023-03-02,Montage B,B,700,100,Nacht,22:00,06:00
2023-03-02,Montage C,C,975,110,Früh,06:00,14:00
2023-03-02,Vorfertigung,Alle,2170,10,Früh,06:00,14:00
2023-03-02,Montage A,A,155,120,Nacht,22:00,06:00
2023-03-03,Montage C,C,10,110,Nacht,22:00,06:00
2023-03-03,Montage A,A,1289,120,Spät,14:00,22:00
2023-03-03,Montage B,B,871,100,Nacht,22:00,06:00
2023-03-03,Vorfertigung,Alle,2250,10,Spät,14:00,22:00
2023-03-04,Vorfertigung,Alle,1690,10,Nacht,22:00,06:00
2023-03-04,Montage A,A,731,120,Früh,06:00,14:00
2023-03-04,Montage B,B,1349,100,Spät,14:00,22:00
2023-03-04,Montage C,C,170,110,Spät,14:00,22:00
2023-03-05,Montage A,A,1333,120,Spät,14:00,22:00
2023-03-05,Vorfertigung,Alle,1800,10,Früh,06:00,14:00
2023-03-05,Montage B,B,104,100,Früh,06:00,14:00
2023-03-05,Montage C,C,253,110,Früh,06:00,14:00
2023-03-06,Montage C,C,1015,110,Früh,06:00,14:00
2023-03-06,Montage A,A,613,120,Früh,06:00,14:00
2023-03-06,Montage B,B,172,100,Spät,14:00,22:00
2023-03-06,Vorfertigung,Alle,1640,10,Früh,06:00,14:00
2023-03-07,Vorfertigung,Alle,1990,10,Spät,14:00,22:00
2023-03-07,Montage C,C,122,110,Früh,06:00,14:00
2023-03-07,Montage B,B,880,100,Nacht,22:00,06:00
2023-03-07,Montage A,A,638,120,Spät,14:00,22:00
2023-03-08,Montage A,A,280,120,Nacht,22:00,06:00
2023-03-08,Montage B,B,168,100,Spät,14:00,22:00
2023-03-08,Montage C,C,1542,110,Nacht,22:00,06:00
2023-03-08,Vorfertigung,Alle,2190,10,Früh,06:00,14:00
2023-03-09,Montage B,B,18,100,Früh,06:00,14:00
2023-03-09,Vorfertigung,Alle,2360,10,Früh,06:00,14:00
2023-03-09,Montage A,A,669,120,Spät,14:00,22:00
2023-03-09,Montage C,C,1503,110,Nacht,22:00,06:00
2023-03-10,Montage C,C,1409,110,Früh,06:00,14:00
2023-03-10,Vorfertigung,Alle,2070,10,Nacht,22:00,06:00
2023-03-10,Montage B,B,890,100,Nacht,22:00,06:00
2023-03-10,Montage A,A,61,120,Früh,06:00,14:00
2023-03-11,Montage A,A,862,120,Früh,06:00,14:00
2023-03-11,Montage C,C,681,110,Nacht,22:00,06:00
2023-03-11,Montage B,B,527,100,Früh,06:00,14:00
2023-03-11,Vorfertigung,Alle,2390,10,Früh,06:00,14:00
2023-03-12,Montage B,B,1845,100,Früh,06:00,14:00
2023-03-12,Montage A,A,454,120,Spät,14:00,22:00
2023-03-12,Montage C,C,91,110,Nacht,22:00,06:00
2023-03-12,Vorfertigung,Alle,1790,10,Nacht,22:00,06:00
2023-03-13,Montage C,C,641,110,Spät,14:00,22:00
2023-03-13,Montage B,B,299,100,Nacht,22:00,06:00
2023-03-13,Montage A,A,850,120,Früh,06:00,14:00
2023-03-13,Vorfertigung,Alle,1730,10,Nacht,22:00,06:00
2023-03-14,Montage B,B,750,100,Früh,06:00,14:00
2023-03-14,Vorfertigung,Alle,2060,10,Spät,14:00,22:00
2023-03-14,Montage C,C,543,110,Früh,06:00,14:00
2023-03-14,Montage A,A,437,120,Nacht,22:00,06:00
2023-03-15,Montage B,B,120,100,Nacht,22:00,06:00
2023-03-15,Vorfertigung,Alle,2150,10,Nacht,22:00,06:00
2023-03-15,Montage A,A,1852,120,Spät,14:00,22:00
2023-03-15,Montage C,C,88,110,Spät,14:00,22:00
2023-03-16,Vorfertigung,Alle,2070,10,Nacht,22:00,06:00
2023-03-16,Montage A,A,243,120,Früh,06:00,14:00
2023-03-16,Montage B,B,149,100,Spät,14:00,22:00
2023-03-16,Montage C,C,1758,110,Nacht,22:00,06:00
2023-03-17,Vorfertigung,Alle,1670,10,Nacht,22:00,06:00
2023-03-17,Montage A,A,117,120,Spät,14:00,22:00
2023-03-17,Montage B,B,1759,100,Spät,14:00,22:00
2023-03-17,Montage C,C,194,110,Spät,14:00,22:00
2023-03-18,Vorfertigung,Alle,2070,10,Früh,06:00,14:00
2023-03-18,Montage C,C,633,110,Früh,06:00,14:00
2023-03-18,Montage A,A,119,120,Nacht,22:00,06:00
2023-03-18,Montage B,B,918,100,Spät,14:00,22:00
2023-03-19,Vorfertigung,Alle,1830,10,Früh,06:00,14:00
2023-03-19,Montage C,C,949,110,Spät,14:00,22:00
2023-03-19,Montage B,B,606,100,Nacht,22:00,06:00
2023-03-19,Montage A,A,515,120,Früh,06:00,14:00
2023-03-20,Montage B,B,1075,100,Früh,06:00,14:00
2023-03-20,Montage C,C,705,110,Früh,06:00,14:00
2023-03-20,Vorfertigung,Alle,2230,10,Nacht,22:00,06:00
2023-03-20,Montage A,A,50,120,Spät,14:00,22:00
2023-03-21,Montage B,B,206,100,Früh,06:00,14:00
2023-03-21,Montage C,C,1053,110,Nacht,22:00,06:00
2023-03-21,Vorfertigung,Alle,2170,10,Spät,14:00,22:00
2023-03-21,Montage A,A,971,120,Nacht,22:00,06:00
2023-03-22,Montage C,C,1600,110,Spät,14:00,22:00
2023-03-22,Montage A,A,403,120,Nacht,22:00,06:00
2023-03-22,Vorfertigung,Alle,1910,10,Spät,14:00,22:00
2023-03-22,Montage B,B,167,100,Früh,06:00,14:00
2023-03-23,Montage C,C,629,110,Spät,14:00,22:00
2023-03-23,Montage A,A,300,120,Nacht,22:00,06:00
2023-03-23,Montage B,B,981,100,Nacht,22:00,06:00
2023-03-23,Vorfertigung,Alle,2000,10,Spät,14:00,22:00
2023-03-24,Montage A,A,1163,120,Früh,06:00,14:00
2023-03-24,Vorfertigung,Alle,1900,10,Früh,06:00,14:00
2023-03-24,Montage B,B,474,100,Spät,14:00,22:00
2023-03-24,Montage C,C,363,110,Spät,14:00,22:00
2023-03-25,Vorfertigung,Alle,2100,10,Nacht,22:00,06:00
2023-03-25,Montage A,A,180,120,Früh,06:00,14:00
2023-03-25,Montage C,C,16,110,Spät,14:00,22:00
2023-03-25,Montage B,B,1704,100,Früh,06:00,14:00
2023-03-26,Montage A,A,1225,120,Spät,14:00,22:00
2023-03-26,Montage B,B,525,100,Spät,14:00,22:00
2023-03-26,Montage C,C,350,110,Früh,06:00,14:00
